hp_id,background_freq,sum_freq_across_diseases
HP:0001005,0.00015377,1.995000
HP:0001007,0.00647842,84.051052
HP:0001008,0.00014773,1.916667
HP:0001009,0.00228993,29.709524
HP:0001010,0.00408688,53.023164
HP:0001012,0.00124548,16.158824
HP:0001013,0.00033400,4.333333
HP:0001014,0.00027517,3.570000
HP:0001015,0.00136486,17.707733
HP:0001017,0.00038462,4.990000
HP:0001018,0.00031756,4.120000
HP:0001019,0.00285919,37.095153
HP:0001022,0.00152228,19.750000
HP:0001024,0.00018884,2.450000
HP:0001025,0.00289140,37.512959
HP:0001026,0.00007053,0.915000
HP:0001027,0.00092392,11.986923
HP:0001028,0.00246514,31.982712
HP:0001029,0.00207713,26.948690
HP:0001030,0.00277902,36.055043
HP:0001031,0.00040042,5.195000
HP:0001032,0.00034001,4.411317
HP:0001033,0.00007708,1.000000
HP:0001034,0.00231874,30.083333
HP:0001036,0.00185891,24.117536
HP:0001038,0.00009018,1.170000
HP:0001039,0.00003854,0.500000
HP:0001040,0.00024922,3.233333
HP:0001041,0.00095654,12.410142
HP:0001042,0.00015415,2.000000
HP:0001043,0.00022545,2.925000
HP:0001045,0.00102442,13.290849
HP:0001046,0.00030330,3.935000
HP:0001047,0.00238004,30.878662
HP:0001048,0.00072701,9.432222
HP:0001049,0.00006937,0.900000
HP:0001050,0.00028673,3.720000
HP:0001051,0.00108759,14.110440
HP:0001052,0.00113843,14.770000
HP:0001053,0.00277517,36.005000
HP:0001054,0.00045863,5.950294
HP:0001055,0.00039482,5.122347
HP:0001056,0.00157880,20.483333
HP:0001057,0.00140889,18.278889
HP:0001058,0.00175987,22.832500
HP:0001059,0.00106102,13.765714
HP:0001060,0.00052798,6.850000
HP:0001061,0.00202714,26.300055
HP:0001062,0.00007708,1.000000
HP:0001063,0.00111980,14.528333
HP:0001065,0.00159903,20.745753
HP:0001067,0.00053110,6.890533
HP:0001069,0.00046786,6.070000
HP:0001070,0.00042547,5.520000
HP:0001071,0.00030060,3.900000
HP:0001072,0.00417115,54.116443
HP:0001073,0.00031789,4.124286
HP:0001074,0.00011947,1.550000
HP:0001075,0.00224484,29.124545
HP:0001076,0.00017771,2.305556
HP:0001080,0.00058848,7.635000
HP:0001081,0.00205509,26.662777
HP:0001082,0.00072453,9.400000
HP:0001083,0.00193359,25.086438
HP:0001084,0.00063550,8.245000
HP:0001085,0.00129173,16.758889
HP:0001087,0.00064584,8.379167
HP:0001088,0.00028178,3.655776
HP:0001089,0.00046022,5.970909
HP:0001090,0.00107802,13.986190
HP:0001092,0.00075073,9.740000
HP:0001093,0.00039052,5.066667
HP:0001094,0.00020633,2.676923
HP:0001095,0.00034608,4.490000
HP:0001096,0.00037037,4.805148
HP:0001097,0.00175476,22.766313
HP:0001098,0.00042007,5.450000
HP:0001099,0.00021173,2.746923
HP:0001100,0.00122734,15.923571
HP:0001101,0.00017055,2.212727
HP:0001102,0.00042354,5.495000
HP:0001103,0.00062664,8.130000
HP:0001104,0.00055137,7.153519
HP:0001105,0.00134949,17.508333
HP:0001106,0.00016726,2.170000
HP:0001107,0.00153606,19.928889
HP:0001112,0.00012872,1.670000
HP:0001114,0.00073532,9.540000
HP:0001115,0.00043703,5.670000
HP:0001116,0.00058408,7.577895
HP:0001117,0.00004316,0.560000
HP:0001118,0.00058382,7.574483
HP:0001119,0.00019809,2.570000
HP:0001120,0.00003854,0.000000
HP:0001123,0.00205963,26.721667
HP:0001125,0.00007708,1.000000
HP:0001126,0.00041134,5.336667
HP:0001128,0.00026283,3.410000
HP:0001129,0.00008363,1.085000
HP:0001131,0.00218888,28.398571
HP:0001132,0.00050151,6.506646
HP:0001133,0.00478150,62.035238
HP:0001134,0.00045365,5.885714
HP:0001135,0.00040534,5.258889
HP:0001136,0.00032604,4.230000
HP:0001137,0.00028891,3.748333
HP:0001138,0.00097075,12.594524
HP:0001139,0.00042855,5.560000
HP:0001140,0.00058091,7.536667
HP:0001141,0.00148190,19.226190
HP:0001142,0.00010945,1.420000
HP:0001144,0.00016041,2.081122
HP:0001147,0.00028955,3.756667
HP:0001149,0.00038649,5.014286
HP:0001151,0.00042007,5.450000
HP:0001152,0.00126691,16.436843
HP:0001153,0.00047016,6.099872
HP:0001155,0.00189533,24.590000
HP:0001156,0.02472070,320.726427
HP:0001159,0.00612263,79.435053
HP:0001161,0.00172383,22.365000
HP:0001162,0.00712138,92.392806
HP:0001166,0.00724368,93.979487
HP:0001167,0.00138835,18.012419
HP:0001169,0.00186551,24.203175
HP:0001171,0.00400617,51.976111
HP:0001172,0.00137197,17.800000
HP:0001176,0.00272297,35.327808
HP:0001177,0.00202185,26.231496
HP:0001178,0.00037254,4.833333
HP:0001181,0.00346064,44.898316
HP:0001182,0.00823721,106.869571
HP:0001187,0.00128879,16.720814
HP:0001188,0.00155958,20.234023
HP:0001191,0.00057402,7.447381
HP:0001193,0.00040877,5.303333
HP:0001194,0.00003854,0.500000
HP:0001195,0.00186765,24.230939
HP:0001196,0.00033657,4.366667
HP:0001197,0.00024652,3.198333
HP:0001199,0.00219634,28.495339
HP:0001204,0.00023200,3.010000
HP:0001211,0.00014028,1.820000
HP:0001212,0.00208130,27.002812
HP:0001215,0.00023509,3.050000
HP:0001216,0.00120489,15.632222
HP:0001217,0.00173800,22.548799
HP:0001218,0.00008093,1.050000
HP:0001220,0.00053684,6.964964
HP:0001222,0.00020768,2.694444
HP:0001223,0.00007708,1.000000
HP:0001225,0.00027131,3.520000
HP:0001227,0.00012487,1.620000
HP:0001230,0.00069623,9.032857
HP:0001231,0.00322530,41.845000
HP:0001232,0.00011947,1.550000
HP:0001233,0.00047505,6.163333
HP:0001234,0.00046940,6.090000
HP:0001238,0.00141067,18.302039
HP:0001239,0.00119972,15.565138
HP:0001241,0.00036997,4.800000
HP:0001245,0.00081466,10.569401
HP:0001248,0.00027362,3.550000
HP:0001249,0.12150550,1576.412343
HP:0001250,0.09085643,1178.771279
HP:0001251,0.04379506,568.197051
HP:0001252,0.09424137,1222.687479
HP:0001254,0.00804765,104.410207
HP:0001256,0.02071170,268.713623
HP:0001257,0.03056192,396.510329
HP:0001258,0.00789775,102.465455
HP:0001259,0.00427504,55.464363
HP:0001260,0.03317248,430.379707
HP:0001262,0.00261947,33.985000
HP:0001263,0.14382525,1865.988842
HP:0001264,0.00196681,25.517456
HP:0001265,0.01626306,210.996986
HP:0001266,0.00513493,66.620630
HP:0001268,0.00738494,95.812186
HP:0001269,0.00328329,42.597350
HP:0001270,0.04150818,538.527160
HP:0001271,0.00355275,46.093320
HP:0001272,0.02393329,310.510527
HP:0001273,0.00189965,24.646000
HP:0001274,0.01255204,162.850136
HP:0001276,0.01643246,213.194725
HP:0001278,0.00146787,19.044156
HP:0001279,0.00374406,48.575464
HP:0001281,0.00074699,9.691429
HP:0001283,0.00178242,23.125079
HP:0001284,0.01587098,205.910035
HP:0001285,0.00389618,50.549003
HP:0001287,0.00246592,31.992857
HP:0001288,0.03211354,416.641125
HP:0001289,0.00313767,40.708158
HP:0001290,0.03256555,422.505492
HP:0001291,0.00092685,12.025000
HP:0001293,0.00033837,4.390000
HP:0001297,0.00308589,40.036281
HP:0001298,0.00722036,93.676970
HP:0001300,0.00592629,76.887722
HP:0001301,0.00004239,0.550000
HP:0001302,0.00511376,66.345944
HP:0001304,0.00072067,9.350000
HP:0001305,0.00473174,61.389634
HP:0001308,0.00186136,24.149304
HP:0001310,0.00975400,126.548395
HP:0001311,0.00011562,1.500000
HP:0001312,0.00022140,2.872439
HP:0001315,0.00433354,56.223333
HP:0001317,0.00219304,28.452500
HP:0001319,0.01036368,134.458352
HP:0001320,0.00848758,110.117884
HP:0001321,0.01442505,187.150538
HP:0001324,0.02498561,324.163343
HP:0001325,0.00055264,7.170000
HP:0001326,0.00020387,2.645000
HP:0001327,0.00016340,2.120000
HP:0001328,0.00963564,125.012800
HP:0001331,0.00146061,18.950000
HP:0001332,0.02176127,282.330654
HP:0001334,0.00102226,13.262778
HP:0001335,0.00068904,8.939669
HP:0001336,0.01329582,172.499925
HP:0001337,0.01412457,183.252196
HP:0001338,0.00256450,33.271782
HP:0001339,0.00287299,37.274127
HP:0001340,0.00022038,2.859155
HP:0001341,0.00019655,2.550000
HP:0001342,0.00269189,34.924603
HP:0001343,0.00028287,3.670000
HP:0001344,0.02556444,331.672984
HP:0001345,0.00015955,2.070000
HP:0001347,0.03116216,404.297866
HP:0001348,0.00545954,70.832036
HP:0001349,0.00114485,14.853333
HP:0001350,0.00240047,31.143700
HP:0001351,0.00019269,2.500000
HP:0001355,0.00136735,17.740000
HP:0001357,0.00540619,70.139868
HP:0001360,0.00208928,27.106254
HP:0001361,0.00011947,1.550000
HP:0001362,0.00119917,15.558082
HP:0001363,0.00700859,90.929430
HP:0001367,0.00103746,13.460000
HP:0001369,0.00655320,85.021179
HP:0001370,0.00043973,5.705000
HP:0001371,0.01355317,175.838818
HP:0001373,0.00267488,34.703928
HP:0001374,0.00288164,37.386461
HP:0001376,0.00613410,79.583859
HP:0001377,0.00289948,37.617911
HP:0001382,0.02519649,326.899209
HP:0001384,0.00024742,3.210000
HP:0001385,0.00603436,78.289841
HP:0001386,0.00266614,34.590476
HP:0001387,0.00896493,116.310981
HP:0001392,0.00145753,18.910000
HP:0001394,0.00436795,56.669819
HP:0001395,0.00417576,54.176310
HP:0001396,0.00419401,54.413133
HP:0001397,0.00642403,83.345348
HP:0001399,0.00468552,60.789928
HP:0001401,0.00011562,1.500000
HP:0001402,0.00094649,12.279708
HP:0001403,0.00067255,8.725714
HP:0001404,0.00027491,3.566667
HP:0001405,0.00065949,8.556190
HP:0001406,0.00139957,18.157962
HP:0001407,0.00122358,15.874712
HP:0001408,0.00138684,17.992887
HP:0001409,0.00246467,31.976613
HP:0001410,0.00288419,37.419444
HP:0001412,0.00007708,1.000000
HP:0001413,0.00052729,6.841111
HP:0001414,0.00125045,16.223333
HP:0001430,0.00026360,3.420000
HP:0001433,0.00761668,98.818755
HP:0001435,0.00016340,2.120000
HP:0001436,0.00016726,2.170000
HP:0001437,0.00005550,0.720000
HP:0001438,0.00062775,8.144483
HP:0001440,0.00035764,4.640000
HP:0001446,0.00004239,0.550000
HP:0001449,0.00003854,0.500000
HP:0001457,0.00003854,0.170000
HP:0001459,0.00003854,0.500000
HP:0001460,0.00031987,4.150000
HP:0001464,0.00004239,0.550000
HP:0001473,0.00011562,1.500000
HP:0001474,0.00009018,1.170000
HP:0001476,0.00149545,19.401944
HP:0001477,0.00023509,3.050000
HP:0001480,0.00150267,19.495700
HP:0001482,0.00444425,57.659762
HP:0001483,0.00023975,3.110500
HP:0001488,0.00281778,36.557905
HP:0001489,0.00009693,1.257576
HP:0001491,0.00035571,4.615000
HP:0001492,0.00018344,2.380000
HP:0001493,0.00026078,3.383333
HP:0001495,0.00032372,4.200000
HP:0001498,0.00078002,10.120000
HP:0001500,0.00056416,7.319404
HP:0001501,0.00011947,1.550000
HP:0001504,0.00018499,2.400000
HP:0001507,0.00139664,18.120000
HP:0001508,0.04997352,648.356458
HP:0001510,0.02884479,374.232302
HP:0001511,0.03477445,451.163774
HP:0001513,0.01406080,182.424792
HP:0001518,0.01473616,191.186907
HP:0001519,0.00219826,28.520247
HP:0001520,0.00253497,32.888741
HP:0001525,0.00064128,8.320000
HP:0001528,0.00084892,11.013846
HP:0001530,0.00042161,5.470000
HP:0001531,0.00496722,64.444762
HP:0001533,0.00161140,20.906364
HP:0001537,0.00996960,129.345629
HP:0001538,0.00254980,33.081111
HP:0001539,0.00368056,47.751631
HP:0001540,0.00131754,17.093822
HP:0001541,0.00506425,65.703532
HP:0001543,0.00042726,5.543333
HP:0001544,0.00020811,2.700000
HP:0001545,0.00208154,27.005941
HP:0001547,0.00057808,7.500000
HP:0001548,0.00299055,38.799456
HP:0001551,0.00008093,1.050000
HP:0001552,0.00142984,18.550714
HP:0001555,0.00043647,5.662771
HP:0001557,0.00022429,2.910000
HP:0001558,0.00863424,112.020567
HP:0001560,0.00029212,3.790000
HP:0001561,0.01557948,202.128229
HP:0001562,0.00712212,92.402429
HP:0001563,0.00023509,3.050000
HP:0001566,0.00045810,5.943333
HP:0001571,0.00038924,5.050000
HP:0001572,0.00100228,13.003590
HP:0001574,0.00007974,1.034483
HP:0001579,0.00017111,2.220000
HP:0001580,0.00018499,2.400000
HP:0001581,0.00308663,40.045914
HP:0001582,0.00309847,40.199524
HP:0001583,0.00112824,14.637821
HP:0001586,0.00014324,1.858333
HP:0001591,0.00192190,24.934693
HP:0001592,0.00074383,9.650476
HP:0001593,0.00008247,1.070000
HP:0001595,0.00293279,38.050000
HP:0001596,0.01017206,131.972298
HP:0001597,0.00328465,42.615000
HP:0001598,0.00076062,9.868333
HP:0001600,0.00036072,4.680000
HP:0001601,0.00346559,44.962554
HP:0001602,0.00054879,7.120000
HP:0001604,0.00058362,7.571905
HP:0001605,0.00108963,14.136923
HP:0001607,0.00065081,8.443660
HP:0001608,0.00247649,32.130000
HP:0001609,0.00390891,50.714245
HP:0001611,0.00446200,57.890027
HP:0001612,0.00259948,33.725714
HP:0001615,0.00063023,8.176667
HP:0001618,0.00282448,36.644762
HP:0001620,0.00298435,38.719012
HP:0001621,0.00083943,10.890714
HP:0001622,0.00824461,106.965606
HP:0001623,0.00243501,31.591780
HP:0001626,0.00181629,23.564483
HP:0001627,0.00567146,73.581477
HP:0001629,0.01779612,230.886814
HP:0001631,0.01476895,191.612347
HP:0001633,0.00068907,8.940000
HP:0001634,0.00475705,61.718002
HP:0001635,0.00986603,128.001860
HP:0001636,0.00363084,47.106555
HP:0001637,0.00020348,2.640000
HP:0001638,0.00574192,74.495635
HP:0001639,0.01002017,130.001680
HP:0001640,0.00480027,62.278690
HP:0001641,0.00045360,5.885000
HP:0001642,0.00546077,70.848024
HP:0001643,0.01327378,172.214030
HP:0001644,0.00845560,109.702968
HP:0001645,0.00234893,30.474993
HP:0001646,0.00063561,8.246429
HP:0001647,0.00305065,39.579146
HP:0001648,0.00032009,4.152857
HP:0001649,0.00390347,50.643590
HP:0001650,0.00258066,33.481442
HP:0001651,0.00195035,25.303821
HP:0001653,0.00503499,65.323989
HP:0001654,0.00151457,19.650000
HP:0001655,0.00452559,58.715058
HP:0001657,0.00148595,19.278659
HP:0001658,0.00166656,21.621937
HP:0001659,0.00292070,37.893113
HP:0001660,0.00092206,11.962764
HP:0001662,0.00350132,45.426097
HP:0001663,0.00136175,17.667290
HP:0001664,0.00051899,6.733417
HP:0001667,0.00126079,16.357505
HP:0001669,0.00133478,17.317378
HP:0001670,0.00044430,5.764373
HP:0001671,0.00264645,34.335000
HP:0001674,0.00059216,7.682732
HP:0001677,0.00106216,13.780490
HP:0001678,0.00135996,17.644085
HP:0001679,0.00052220,6.775000
HP:0001680,0.00315437,40.924737
HP:0001681,0.00090872,11.789762
HP:0001682,0.00059053,7.661587
HP:0001683,0.00013257,1.720000
HP:0001684,0.00220226,28.572185
HP:0001685,0.00068547,8.893333
HP:0001686,0.00023778,3.085000
HP:0001688,0.00095864,12.437403
HP:0001691,0.00003854,0.500000
HP:0001692,0.00028827,3.740000
HP:0001693,0.00012101,1.570000
HP:0001694,0.00023087,2.995319
HP:0001695,0.00196437,25.485686
HP:0001696,0.00257354,33.389093
HP:0001697,0.00015685,2.035000
HP:0001698,0.00172287,22.352529
HP:0001699,0.00088074,11.426748
HP:0001700,0.00007900,1.025000
HP:0001701,0.00092433,11.992237
HP:0001702,0.00046180,5.991429
HP:0001704,0.00060664,7.870594
HP:0001705,0.00007900,1.025000
HP:0001706,0.00080119,10.394655
HP:0001707,0.00003854,0.170000
HP:0001708,0.00055072,7.145000
HP:0001709,0.00051801,6.720714
HP:0001710,0.00018807,2.440000
HP:0001711,0.00017111,2.220000
HP:0001712,0.00398860,51.748047
HP:0001713,0.00013797,1.790000
HP:0001714,0.00120366,15.616348
HP:0001716,0.00091543,11.876812
HP:0001717,0.00029444,3.820000
HP:0001718,0.00075491,9.794189
HP:0001719,0.00135730,17.609635
HP:0001722,0.00017381,2.255000
HP:0001723,0.00085661,11.113608
HP:0001727,0.00028230,3.662500
HP:0001730,0.00091773,11.906667
HP:0001732,0.00049329,6.400000
HP:0001733,0.00195289,25.336845
HP:0001734,0.00053880,6.990448
HP:0001735,0.00054166,7.027500
HP:0001737,0.00062172,8.066190
HP:0001738,0.00212164,27.526217
HP:0001739,0.00031381,4.071429
HP:0001741,0.00042877,5.562855
HP:0001742,0.00091315,11.847273
HP:0001743,0.00055534,7.205000
HP:0001744,0.02260783,293.313940
HP:0001746,0.00113705,14.752027
HP:0001747,0.00055067,7.144336
HP:0001748,0.00091612,11.885753
HP:0001750,0.00040341,5.233810
HP:0001751,0.00125806,16.322100
HP:0001756,0.00024738,3.209524
HP:0001757,0.00030394,3.943333
HP:0001760,0.00373992,48.521667
HP:0001761,0.01533370,198.939399
HP:0001762,0.01684228,218.511750
HP:0001763,0.01390588,180.414938
HP:0001765,0.00319790,41.489497
HP:0001769,0.00186897,24.248013
HP:0001770,0.00569719,73.915279
HP:0001771,0.00250668,32.521702
HP:0001772,0.00039894,5.175833
HP:0001773,0.00861647,111.790081
HP:0001775,0.00004905,0.636364
HP:0001776,0.00214504,27.829755
HP:0001780,0.00025570,3.317500
HP:0001782,0.00014568,1.890000
HP:0001783,0.00062009,8.045000
HP:0001785,0.00029174,3.785000
HP:0001786,0.00038610,5.009308
HP:0001787,0.00008478,1.100000
HP:0001788,0.00077514,10.056667
HP:0001789,0.00324798,42.139270
HP:0001790,0.00216059,28.031496
HP:0001791,0.00048394,6.278690
HP:0001792,0.00418673,54.318612
HP:0001795,0.00094431,12.251422
HP:0001798,0.00209547,27.186667
HP:0001799,0.00110529,14.340000
HP:0001800,0.00278446,36.125634
HP:0001802,0.00072581,9.416667
HP:0001803,0.00076362,9.907222
HP:0001804,0.00175980,22.831667
HP:0001805,0.00085941,11.150000
HP:0001806,0.00083361,10.815256
HP:0001807,0.00098171,12.736667
HP:0001808,0.00113255,14.693687
HP:0001809,0.00009018,1.170000
HP:0001810,0.00161269,20.923030
HP:0001812,0.00050023,6.490000
HP:0001814,0.00033571,4.355556
HP:0001816,0.00081305,10.548571
HP:0001817,0.00090489,11.740000
HP:0001818,0.00055187,7.160000
HP:0001820,0.00097290,12.622381
HP:0001821,0.00045501,5.903333
HP:0001822,0.00315415,40.921933
HP:0001824,0.00997469,129.411672
HP:0001829,0.00077000,9.990000
HP:0001830,0.00321317,41.687646
HP:0001831,0.00408811,53.039187
HP:0001832,0.00014953,1.940000
HP:0001833,0.00175868,22.817100
HP:0001836,0.00055316,7.176703
HP:0001837,0.00060929,7.904906
HP:0001838,0.00293843,38.123149
HP:0001839,0.00182904,23.730000
HP:0001840,0.00237358,30.794884
HP:0001841,0.00140561,18.236443
HP:0001842,0.00025350,3.288889
HP:0001844,0.00012487,1.620000
HP:0001845,0.00383126,49.706703
HP:0001847,0.00111422,14.455948
HP:0001848,0.00049131,6.374286
HP:0001849,0.00057477,7.457050
HP:0001850,0.00007053,0.915000
HP:0001852,0.00517272,67.110933
HP:0001853,0.00013489,1.750000
HP:0001854,0.00007708,1.000000
HP:0001857,0.00034299,4.450000
HP:0001859,0.00007708,1.000000
HP:0001863,0.00046742,6.064286
HP:0001864,0.00087971,11.413333
HP:0001868,0.00007708,1.000000
HP:0001869,0.00093405,12.118333
HP:0001870,0.00045861,5.950000
HP:0001871,0.00146794,19.045000
HP:0001872,0.00047017,6.100000
HP:0001873,0.01906171,247.306562
HP:0001874,0.00084554,10.970000
HP:0001875,0.00907777,117.774930
HP:0001876,0.00542344,70.363701
HP:0001877,0.00044435,5.765000
HP:0001878,0.00461970,59.936028
HP:0001879,0.00023663,3.070000
HP:0001880,0.00370625,48.084837
HP:0001881,0.00027671,3.590000
HP:0001882,0.00444220,57.633116
HP:0001883,0.00231482,30.032451
HP:0001884,0.00059619,7.735000
HP:0001885,0.00028592,3.709524
HP:0001886,0.00014992,1.945000
HP:0001888,0.00629360,81.653207
HP:0001889,0.00157700,20.460000
HP:0001890,0.00255616,33.163611
HP:0001891,0.00130558,16.938590
HP:0001892,0.00561066,72.792741
HP:0001894,0.00187617,24.341366
HP:0001895,0.00085594,11.105000
HP:0001896,0.00070183,9.105556
HP:0001897,0.00096000,12.455000
HP:0001898,0.00015415,2.000000
HP:0001899,0.00068599,8.900000
HP:0001900,0.00055264,7.170000
HP:0001901,0.00101164,13.125000
HP:0001902,0.00065446,8.490909
HP:0001903,0.02151617,279.150852
HP:0001904,0.00068379,8.871538
HP:0001905,0.00031345,4.066667
HP:0001907,0.00061816,8.020000
HP:0001908,0.00015801,2.050000
HP:0001909,0.00111219,14.429603
HP:0001911,0.00015415,2.000000
HP:0001912,0.00004239,0.550000
HP:0001913,0.00015267,1.980714
HP:0001915,0.00096461,12.514897
HP:0001917,0.00064102,8.316578
HP:0001919,0.00198628,25.770000
HP:0001920,0.00044167,5.730269
HP:0001922,0.00059349,7.700000
HP:0001923,0.00288634,37.447424
HP:0001924,0.00077720,10.083333
HP:0001927,0.00090303,11.715909
HP:0001928,0.00146989,19.070323
HP:0001929,0.00086198,11.183333
HP:0001930,0.00042007,5.450000
HP:0001931,0.00055637,7.218333
HP:0001933,0.00067558,8.765000
HP:0001934,0.00077867,10.102513
HP:0001935,0.00210839,27.354286
HP:0001937,0.00076037,9.865000
HP:0001939,0.00530869,68.875000
HP:0001941,0.00099622,12.925000
HP:0001942,0.00871310,113.043773
HP:0001943,0.00963396,124.990948
HP:0001944,0.00437271,56.731569
HP:0001945,0.01687531,218.940328
HP:0001946,0.00097499,12.649545
HP:0001947,0.00080843,10.488544
